group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Half the time,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,36,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Massachusetts,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,02135,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Wisconsin,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,53703,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"My friend, Sean, standard American accent;
my dad, Don, moderate Boston accent; my colleague Egor, moderate Russian accent; my colleague Jim, standard American accent; my friend Rachel, strong Wisconsin accent.",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"I took Spanish in college, but it didn't really stick. I lived in Berlin for a summer, but only picked up enough phrases to get by when people didn't speak English.",additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"After the barbecue yesterday, she was left to weep",Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,I told my colleague that something is wrong with the map.,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Grandma told us last Monday that things have raved.,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,The men notice a small issue with the thing.,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,She admired the design of the stolen good.,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,They considered the value of the bid.,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,She leaned closer to look at the chip.,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,The report said that he admitted to have some ideal.,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,It is obvious to us that you need a bap.,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,The cloud in the sky appears to me as a ship.,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,He noticed the weight of the lead.,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,Everyone commented on the unusual feat.,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,I found it amusing that he was as scared of the vlah.,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,"For her own benefit, she decided to consume the peel.",Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,I am one-hundred percent sure that I felt the heat.,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,That told me that I should not miss the big slot.,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,He noticed something usual about the being.,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,It is apparent that she was influence by his grape.,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,She exhumedly let herself fall asleep.,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300,His finger was wet from a leak.,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Female,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,High school,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Yes,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"Yes, they spoke English with a Spanish accent",household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Never,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Never,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,35,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Tennessee,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,38135,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,Tennessee,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,38135,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,I'm near-sighted (but not severely) and have to wear glasses or contacts,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"My sister, American; my mother, American; my friend, American",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,I learned a little Spanish in elementary school and also learned French in high school and have studied Japanese independently on/off for years.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i told my cleague that something is wrong with the map,Transcription_11,i_told_my_colleague_that_something_is_wrong_with_the_math.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,grandma told us last monday that things are great,Transcription_5,grandma_told_us_last_monday_that_there_is_a_rip.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,she moved closer to look at the cheap,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,born said that they needed to have some uphill,Transcription_19,the_report_said_that_he_admitted_to_have_seen_a_heel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i am one hundred percent sure that i feld the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,dad told me that i should not miss the big slot,Transcription_2,dad_told_me_that_i_should_not_miss_the_big_sloth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,it is obvious to us that you need a bap,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,men notice a small issue with a thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"after the barbeque jessaday, she was left to weep",Transcription_1,after_the_barbecue_yesterday_she_was_left_to_weep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,she accidentally let herself fall sleep,Transcription_14,she_accidentally_let_herself_fall_sleep.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,hers finger was wet from a leak,Transcription_8,his_finger_was_wet_from_a_leak.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he noticed the weight of the leaf,Transcription_7,he_noticed_the_weight_of_the_lead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,"for her own benefit, she decided to consume the peel",Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he noticed something usual about the bean,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,i found it amusing that he was ascared of the rut,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,the cloud in the sky apuse me as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,he admired the design of the seuladoo,Transcription_15,she_admired_the_design_of_the_sturdy_booth.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,they considered the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,everyone commented on the unusual feet,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f,aprin she was influenced by this gree,Transcription_12,it_is_apparent_that_she_was_influenced_by_his_greed.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Male,gender,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,['English'],native_language,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Right,handedness,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,hearing,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,vision,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,langDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,10
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,learnDis,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,11
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,attention,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,12
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,headInjury,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,13
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,neuroImpair,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,14
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,household_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,15
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,No,current_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,16
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Sometimes,exposure_spanish,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,17
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,Sometimes,exposure_spanish_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,18
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,33,age,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,19
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,New York,origin_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,20
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,11729,origin_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,21
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,New York,current_state,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,22
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,11787,current_zipcode,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,23
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,24
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,NA,diseaseDetail,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,25
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,"my mom, American
my wife, American
my boss, Indian
my best friend, American
my colleague, American",most_frequent_accent,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,26
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I took Italian in school for about 5 years. I speak with my boss who is from India and has a heavy Indian accent everyday. I speak to my grandfather-in-law who speaks with a fairly heavy Spanish accent.,additional_language_experience,NA,Questionnaire,NA,other_non_trivia,NA,NA,NA,NA,No,27
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,he not the something usual about the bee,Transcription_6,he_noticed_something_unusual_about_the_bean.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,1
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,it is obvious to us that you need a bag,Transcription_13,it_is_obvious_to_us_that_you_need_a_bath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,2
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I found it amusing that he was escared of the rock,Transcription_10,i_found_it_amusing_that_he_was_scared_of_the_wrath.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,3
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,she didnt close her to look at the sheep,Transcription_16,she_leaned_closer_to_look_at_the_cheek.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,4
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,the men noticed a small issue with the thing,Transcription_18,the_man_noticed_a_small_issue_with_the_theme.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,5
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,the cloud in the sky appears to me as a shape,Transcription_17,the_cloud_in_the_sky_appears_to_me_as_a_ship.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,6
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,for her own benefit she decided to consume the peel,Transcription_4,for_her_own_benefit_she_decided_to_consume_the_peel.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,7
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,everyone commented on the unusual feet,Transcription_3,everyone_commented_on_the_unusual_feet.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,8
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,they considered the value of the bee,Transcription_20,they_considered_the_value_of_the_bead.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,9
default,24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14,I am one hundred percent certain that I felt the heat,Transcription_9,i_am_one_hundred_percent_sure_that_i_felt_the_heat.wav,Transcription,NA,other_non_trivia,NA,NA,NA,NA,No,10
